,img_name,Title,worker_id,name,desc,img_desc
417,18.jpg,Les Demoiselles d'Avignon,AFRSASN33QBC3,1,facial,"actual, simulated, abstract, and invented texture."
418,18.jpg,Les Demoiselles d'Avignon,AFRSASN33QBC3,2,age,"actual, simulated, abstract, and invented texture."
419,18.jpg,Les Demoiselles d'Avignon,AFRSASN33QBC3,4,shape,"actual, simulated, abstract, and invented texture."
420,18.jpg,Les Demoiselles d'Avignon,AFRSASN33QBC3,5,color,"actual, simulated, abstract, and invented texture."
421,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,eye,"ROCK
"
422,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,nose,"ROCK
"
423,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,eye,"ROCK
"
424,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,eye,"ROCK
"
425,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,body,"ROCK
"
426,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,body,"ROCK
"
427,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,body,"ROCK
"
428,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,face(nose),"ROCK
"
429,18.jpg,Les Demoiselles d'Avignon,A685WMI1QRZHE,person,finger,"ROCK
"
430,18.jpg,Les Demoiselles d'Avignon,A2HC04434S9TP0,grapes,"grey, fruit, circles","Women, surprise, dancing, posing , unhappy"
431,18.jpg,Les Demoiselles d'Avignon,A2HC04434S9TP0,hair,"dark, black, smooth","Women, surprise, dancing, posing , unhappy"
432,18.jpg,Les Demoiselles d'Avignon,A2HC04434S9TP0,left eye,"see, vision, circular, round","Women, surprise, dancing, posing , unhappy"
433,18.jpg,Les Demoiselles d'Avignon,AD4JF27PRR61,human,"female,naked,pale, long hair, brunnette","cavemen, naked, humans, posing, drawing"
434,18.jpg,Les Demoiselles d'Avignon,AD4JF27PRR61,arm,"arm, long, straight, strong fingers, hand","cavemen, naked, humans, posing, drawing"
435,18.jpg,Les Demoiselles d'Avignon,AD4JF27PRR61,eye,"right eye, dark,","cavemen, naked, humans, posing, drawing"
436,18.jpg,Les Demoiselles d'Avignon,AD4JF27PRR61,nose,"long, sharp, pointy, human, nose , skin","cavemen, naked, humans, posing, drawing"
437,18.jpg,Les Demoiselles d'Avignon,AD4JF27PRR61,ear,"human ear, skin, large, pale pink","cavemen, naked, humans, posing, drawing"
438,18.jpg,Les Demoiselles d'Avignon,A3TAM79PCXOLXI,woman,"woman with dark hair, naked, dark-haired","abstract, females, naked, body distortion, weird, mash-up"
439,18.jpg,Les Demoiselles d'Avignon,A3TAM79PCXOLXI,eye,"large, clear, side-view, dark","abstract, females, naked, body distortion, weird, mash-up"
440,18.jpg,Les Demoiselles d'Avignon,A3TAM79PCXOLXI,leg,"pink, bent, large","abstract, females, naked, body distortion, weird, mash-up"
441,18.jpg,Les Demoiselles d'Avignon,A3TAM79PCXOLXI,eye,"clear, visible, distorted, enlarged","abstract, females, naked, body distortion, weird, mash-up"
442,18.jpg,Les Demoiselles d'Avignon,A3TAM79PCXOLXI,female,"female figure, dark, pink, distorted","abstract, females, naked, body distortion, weird, mash-up"
443,18.jpg,Les Demoiselles d'Avignon,A2MOY7J4GG5CW8,eye,"big, black,","light colors, sharp edges, figures, modern, vertical"
444,18.jpg,Les Demoiselles d'Avignon,A2MOY7J4GG5CW8,eye,"big, black, right eye","light colors, sharp edges, figures, modern, vertical"
445,18.jpg,Les Demoiselles d'Avignon,A2MOY7J4GG5CW8,mouth,"small, black, closed","light colors, sharp edges, figures, modern, vertical"
446,18.jpg,Les Demoiselles d'Avignon,A2MOY7J4GG5CW8,mouth,"small, black, closed","light colors, sharp edges, figures, modern, vertical"
447,18.jpg,Les Demoiselles d'Avignon,A2MOY7J4GG5CW8,mouth,"small, slightly oppened, black contour","light colors, sharp edges, figures, modern, vertical"
448,18.jpg,Les Demoiselles d'Avignon,A2MOY7J4GG5CW8,face,"eyes wide open, oval, light pink","light colors, sharp edges, figures, modern, vertical"
449,18.jpg,Les Demoiselles d'Avignon,AIN29LNXRARXY,nose,"left center side, stylized, long, narrow","women, naked, full-length portrait, stylized, grapes"
450,18.jpg,Les Demoiselles d'Avignon,AIN29LNXRARXY,nose,"stylized, profile, top left side","women, naked, full-length portrait, stylized, grapes"
451,18.jpg,Les Demoiselles d'Avignon,A3KO36PYNA5IHQ,mouth,"shook, in awe, screaming, wide-mouthed, embarrased","Weird, historic, drunk artist, weird shapes, 2d"
452,18.jpg,Les Demoiselles d'Avignon,A3KO36PYNA5IHQ,cloth,"decency, white cloth, protection, safety, feel comfortable,","Weird, historic, drunk artist, weird shapes, 2d"
453,18.jpg,Les Demoiselles d'Avignon,A3KO36PYNA5IHQ,nose,"flat nosed, art missed her nose, unique art, 2-d drawing","Weird, historic, drunk artist, weird shapes, 2d"
454,18.jpg,Les Demoiselles d'Avignon,A3KO36PYNA5IHQ,chest,"muscular, fit, well-toned, active, dominant strength.","Weird, historic, drunk artist, weird shapes, 2d"
455,18.jpg,Les Demoiselles d'Avignon,A3KO36PYNA5IHQ,hair,"brown, tame hair, beautiful, taken-care of hair, straight hair","Weird, historic, drunk artist, weird shapes, 2d"
456,18.jpg,Les Demoiselles d'Avignon,A3KO36PYNA5IHQ,rear/back,"indecent,naked, shameless, commando, liberated.","Weird, historic, drunk artist, weird shapes, 2d"
457,18.jpg,Les Demoiselles d'Avignon,A396GA8SHS2L41,breast,"right side, contrasted, small shadow, small lit, conspicuous, nude","scandalous, nudist, disproportional, bizarre, impressive "
458,18.jpg,Les Demoiselles d'Avignon,A396GA8SHS2L41,arm,"beige, right side, upward elbow, clenched fist, obtuse lines, female arm","scandalous, nudist, disproportional, bizarre, impressive "
459,18.jpg,Les Demoiselles d'Avignon,A396GA8SHS2L41,arm,"elbow upward, visible armpit, dark beige, female arm, up side, natural looking","scandalous, nudist, disproportional, bizarre, impressive "
460,18.jpg,Les Demoiselles d'Avignon,A396GA8SHS2L41,groin,"beige, center side, naked, female, smooth texture","scandalous, nudist, disproportional, bizarre, impressive "
461,18.jpg,Les Demoiselles d'Avignon,A396GA8SHS2L41,shoulder/arm,"beige, large, female, disproportionate, naked","scandalous, nudist, disproportional, bizarre, impressive "
462,18.jpg,Les Demoiselles d'Avignon,A34CLFMP19G4NU,background,"flat, black, cubistic, surreal","five women, naked, pale, flat faces, masks, prostitutes"
463,18.jpg,Les Demoiselles d'Avignon,A34CLFMP19G4NU,background,"brown, pale, creamy","five women, naked, pale, flat faces, masks, prostitutes"
464,18.jpg,Les Demoiselles d'Avignon,A34CLFMP19G4NU,fruit,"pale, messy texture, round, small","five women, naked, pale, flat faces, masks, prostitutes"
465,18.jpg,Les Demoiselles d'Avignon,A34CLFMP19G4NU,cloth,"pale, white, creased, soft","five women, naked, pale, flat faces, masks, prostitutes"
466,18.jpg,Les Demoiselles d'Avignon,A34CLFMP19G4NU,mask,"dark, round, oblong, african","five women, naked, pale, flat faces, masks, prostitutes"
467,18.jpg,Les Demoiselles d'Avignon,A1J6BOZEB8EADQ,breasts,"peach, smooth, woman","scared, confused, imaginative, creative, inspired"
468,18.jpg,Les Demoiselles d'Avignon,A1J6BOZEB8EADQ,stomach,"peach, woman, smooth, thin","scared, confused, imaginative, creative, inspired"
469,18.jpg,Les Demoiselles d'Avignon,A1J6BOZEB8EADQ,rock,"red, dark, shadowed, top left","scared, confused, imaginative, creative, inspired"
470,18.jpg,Les Demoiselles d'Avignon,A1J6BOZEB8EADQ,breasts,"woman, peach, cream","scared, confused, imaginative, creative, inspired"
471,18.jpg,Les Demoiselles d'Avignon,A1J6BOZEB8EADQ,shadow,"top right, dark, grey","scared, confused, imaginative, creative, inspired"
472,18.jpg,Les Demoiselles d'Avignon,AZ6MBTZWPZK08,wall,grey solid wall,
473,18.jpg,Les Demoiselles d'Avignon,AZ6MBTZWPZK08,wal,smooth grey hard,
